what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747880916071
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1747880917800
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880919994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880926177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880928953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880929333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880930263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880931170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880933967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880936468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880939904
